date,open,high,low,close,volume,dividend,split
2015-01-05,78.41999816894531,78.44999694824219,75.8499984741211,76.23999786376953,45395200,0,1
2015-01-06,76.11000061035156,76.7300033569336,74.58999633789062,75.12000274658203,41876600,0,1
2015-01-07,76.02999877929688,76.36000061035156,74.77999877929688,75.27999877929688,31192400,0,1
2015-01-08,75.88999938964844,77.1500015258789,75.58000183105469,76.97000122070312,28186900,0,1
2015-01-09,77.0199966430664,77.1500015258789,75.66999816894531,76.36000061035156,24952100,0,1
2015-01-12,75.38999938964844,75.38999938964844,73.76000213623047,74.16000366210938,28940600,0,1
2015-01-13,74.45999908447266,75.04000091552734,72.87999725341797,73.56999969482422,34051400,0,1
2015-01-14,72.87000274658203,73.91000366210938,71.69999694824219,73.80000305175781,52152500,0,1
2015-01-15,74.66999816894531,74.86000061035156,72.80000305175781,72.86000061035156,41346000,0,1
2015-01-16,73.29000091552734,75.33000183105469,73.2300033569336,75.2300033569336,42741900,0,1
2015-01-20,74.83999633789062,75.36000061035156,73.93000030517578,75.31999969482422,28085800,0,1
2015-01-21,75.87000274658203,76.87000274658203,75.31999969482422,76.8499984741211,28330800,0,1
2015-01-22,77.33999633789062,77.44999694824219,75.80000305175781,77.20999908447266,33018800,0,1
2015-01-23,76.86000061035156,77.76000213623047,76.54000091552734,76.66000366210938,21147400,0,1
2015-01-26,76.91999816894531,77.95999908447266,76.23999786376953,77.76000213623047,18362100,0,1
2015-01-27,77.1500015258789,78.08000183105469,76.95999908447266,77.70999908447266,21602300,0,1
2015-01-28,77.5,77.5,74.5,74.6500015258789,38833400,0,1
2015-01-29,75.25,75.3499984741211,73.20999908447266,74.9000015258789,30123700,0,1
2015-01-30,74.33999633789062,76.41000366210938,73.83999633789062,75.55000305175781,43848100,0,1
2015-02-02,76.4800033569336,77.88999938964844,75.95999908447266,77.86000061035156,35465700,0,1
2015-02-03,78.76000213623047,80.4000015258789,78.7300033569336,79.98999786376953,47027900,0,1
2015-02-04,78.94999694824219,79.4000015258789,78.01000213623047,78.66999816894531,41132200,0,1
2015-02-05,79.5999984741211,80.25,79.12000274658203,79.80000305175781,31786200,0,1
2015-02-06,80.43000030517578,80.56999969482422,79.41999816894531,79.81999969482422,26134600,0,1
2015-02-09,80.16000366210938,80.81999969482422,79.72000122070312,79.9000015258789,20203800,0,1
2015-02-10,80.04000091552734,80.11000061035156,78.41000366210938,79.86000061035156,21971300,0,1
2015-02-11,78.83999633789062,79.66000366210938,78.44000244140625,79.30000305175781,26196600,0,1
2015-02-12,80.37999725341797,80.70999908447266,79.80000305175781,80.33999633789062,26422300,0,1
2015-02-13,81.12999725341797,82.12999725341797,80.91999816894531,82.04000091552734,31187900,0,1
2015-02-17,81.6500015258789,82.43000030517578,81.16999816894531,82.29000091552734,22125900,0,1
2015-02-18,81.62000274658203,81.94999694824219,81.08999633789062,81.30999755859375,19381400,0,1
2015-02-19,79.62000274658203,81.38999938964844,79.26000213623047,80.93000030517578,23872000,0,1
2015-02-20,80.70999908447266,81.12000274658203,79.87000274658203,80.54000091552734,25641800,0,1
2015-02-23,79.75,80.86000061035156,79.55000305175781,80.20999908447266,19679500,0,1
2015-02-24,80.69999694824219,80.7699966430664,79.91000366210938,80.43000030517578,15430700,0,1
2015-02-25,80.48999786376953,81.0,80.08999633789062,80.87000274658203,16025700,0,1
2015-02-26,80.38999938964844,80.43000030517578,78.94999694824219,79.37000274658203,19349100,0,1
2015-02-27,79.68000030517578,79.73999786376953,78.94000244140625,79.0199966430664,13362200,0,1
