date,open,high,low,close,volume,dividend,split
2015-01-05,49.25857162475586,49.25857162475586,47.14714431762695,47.31142807006836,18165000,0,1
2015-01-06,47.34714126586914,47.63999938964844,45.66143035888672,46.501426696777344,16037700,0,1
2015-01-07,47.34714126586914,47.42142868041992,46.271427154541016,46.74285888671875,9849700,0,1
2015-01-08,47.119998931884766,47.83571243286133,46.478572845458984,47.779998779296875,9601900,0,1
2015-01-09,47.63142776489258,48.02000045776367,46.8985710144043,47.04142761230469,9578100,0,1
2015-01-12,47.09000015258789,47.198570251464844,45.264286041259766,45.547142028808594,12944400,0,1
2015-01-13,46.021427154541016,47.0485725402832,45.900001525878906,46.255714416503906,18721500,0,1
2015-01-14,47.07143020629883,47.369998931884766,45.68000030517578,46.31999969482422,19884900,0,1
2015-01-15,46.547142028808594,46.78571319580078,45.84428405761719,46.251426696777344,11669000,0,1
2015-01-16,46.85714340209961,48.25,46.38142776489258,48.191429138183594,19696600,0,1
2015-01-20,48.57143020629883,50.0,47.71428680419922,49.82857131958008,40551000,0,1
2015-01-21,59.23428726196289,59.2400016784668,57.40999984741211,58.468570709228516,66902500,0,1
2015-01-22,58.57143020629883,61.37428665161133,57.82857131958008,61.20571517944336,33319300,0,1
2015-01-23,60.98857116699219,62.74285888671875,60.88142776489258,62.494285583496094,26784100,0,1
2015-01-26,62.57143020629883,63.8985710144043,61.9571418762207,63.79428482055664,21268800,0,1
2015-01-27,63.08714294433594,65.33999633789062,63.04999923706055,64.88143157958984,24612700,0,1
2015-01-28,64.7414321899414,64.82142639160156,63.08142852783203,63.20857238769531,24532900,0,1
2015-01-29,63.20428466796875,63.92714309692383,62.5,63.400001525878906,15127700,0,1
2015-01-30,63.13285827636719,63.98428726196289,62.65571594238281,63.11428451538086,13215300,0,1
2015-02-02,62.842857360839844,63.42856979370117,61.95571517944336,63.0099983215332,12990600,0,1
2015-02-03,63.31999969482422,65.4671401977539,62.72999954223633,65.27428436279297,16440200,0,1
2015-02-04,65.04142761230469,65.17428588867188,63.88999938964844,64.10142517089844,12450900,0,1
2015-02-05,64.54142761230469,65.1385726928711,63.665714263916016,64.12999725341797,14248500,0,1
2015-02-06,64.25,64.42857360839844,63.17571258544922,63.47999954223633,8898400,0,1
2015-02-09,63.198570251464844,63.78571319580078,62.637142181396484,63.29571533203125,8173200,0,1
2015-02-10,63.459999084472656,65.15714263916016,63.1014289855957,64.8499984741211,15418900,0,1
2015-02-11,64.83000183105469,66.14142608642578,64.55714416503906,64.98428344726562,13953100,0,1
2015-02-12,65.0585708618164,65.60713958740234,64.45143127441406,65.24714660644531,8464400,0,1
2015-02-13,65.42857360839844,66.62999725341797,65.42285919189453,66.5857162475586,12968900,0,1
2015-02-17,66.51571655273438,67.37142944335938,65.94428253173828,67.13714599609375,11170600,0,1
2015-02-18,67.02285766601562,68.06999969482422,66.64571380615234,67.86571502685547,10316600,0,1
2015-02-19,67.85713958740234,68.71428680419922,67.57428741455078,67.80000305175781,10432100,0,1
2015-02-20,67.94999694824219,68.37428283691406,67.63714599609375,68.31428527832031,9422000,0,1
2015-02-23,68.30000305175781,68.31428527832031,67.14286041259766,67.40571594238281,9031400,0,1
2015-02-24,67.37285614013672,68.08428192138672,67.355712890625,67.83999633789062,6075300,0,1
2015-02-25,67.80714416503906,68.7942886352539,67.80714416503906,68.33285522460938,6854400,0,1
2015-02-26,68.62571716308594,69.5,68.43000030517578,69.00428771972656,10852800,0,1
2015-02-27,69.08142852783203,69.42857360839844,67.81857299804688,67.84428405761719,11516400,0,1
2015-03-02,67.71428680419922,68.60713958740234,67.23428344726562,68.60713958740234,10187100,0,1
2015-03-03,68.34428405761719,68.45714569091797,67.50714111328125,67.81571197509766,7426300,0,1
2015-03-04,67.52999877929688,67.92571258544922,66.18285369873047,67.11000061035156,17453800,0,1
2015-03-05,67.42857360839844,67.46428680419922,66.41999816894531,66.80714416503906,11244800,0,1
2015-03-06,66.64286041259766,66.92571258544922,64.84428405761719,64.87428283691406,12888400,0,1
2015-03-09,64.98999786376953,65.09285736083984,62.82857131958008,63.66143035888672,18970700,0,1
2015-03-10,63.01571273803711,63.3514289855957,61.98285675048828,62.15142822265625,17947300,0,1
2015-03-11,62.2400016784668,63.939998626708984,62.2400016784668,62.88428497314453,16363200,0,1
2015-03-12,63.34714126586914,64.58285522460938,63.34000015258789,64.04571533203125,14654500,0,1
2015-03-13,63.907142639160156,64.05714416503906,62.36714172363281,62.628570556640625,10161200,0,1
2015-03-16,61.547142028808594,61.547142028808594,59.619998931884766,60.281429290771484,26796000,0,1
2015-03-17,59.71285629272461,60.69428634643555,59.38428497314453,59.788570404052734,18428200,0,1
2015-03-18,59.73857116699219,60.650001525878906,59.29999923706055,60.44571304321289,14634900,0,1
2015-03-19,60.459999084472656,61.211429595947266,60.255714416503906,60.744285583496094,11449900,0,1
2015-03-20,61.33714294433594,61.78571319580078,60.895713806152344,61.18571472167969,13641600,0,1
2015-03-23,60.88999938964844,61.15571594238281,60.33000183105469,60.71428680419922,7664300,0,1
2015-03-24,61.13571548461914,63.09857177734375,61.11857223510742,62.611427307128906,16888900,0,1
2015-03-25,62.68428421020508,62.691429138183594,60.244285583496094,60.25,21652400,0,1
2015-03-26,59.628570556640625,60.4471435546875,59.38999938964844,59.751426696777344,16039100,0,1
2015-03-27,59.33000183105469,59.84714126586914,58.57285690307617,59.25285720825195,15852200,0,1
2015-03-30,59.71571350097656,60.56428527832031,59.36428451538086,60.36714172363281,13272700,0,1
2015-03-31,60.11000061035156,60.41999816894531,59.45571517944336,59.52714157104492,14248500,0,1
2015-04-01,59.64285659790039,59.78571319580078,58.702857971191406,59.01714324951172,14639800,0,1
2015-04-02,59.07143020629883,59.60714340209961,58.861427307128906,59.1542854309082,9864400,0,1
2015-04-06,58.76856994628906,60.4471435546875,58.46428680419922,60.33000183105469,10730300,0,1
2015-04-07,60.49714279174805,60.84857177734375,60.0428581237793,60.494285583496094,9977100,0,1
