date,retweets,favorites,finBERT,finBERT_min,finBERT_max,buzz,sent12,sent26,adjclose,volume,EMA12,EMA26
2018-07-16,2513,4213,-0.09892650323846158,-0.9404754000000001,0.8064581000000001,-0.11037963337026185,-0.011313198439575102,-0.023366657574983265,269.7427062988281,48201000,267.16347243636443,265.60827076253133
2018-07-17,3675,7053,-0.01965504253900709,-0.9494834999999999,0.9253288000000001,0.24444122198812668,-0.012596559070256946,-0.02332972608208798,270.8338623046875,52315500,267.7281478007218,265.9953516175059
2018-07-18,3236,5923,-0.01147139576551725,-0.94661367,0.9336196,0.10533229593682443,-0.012423457023373916,-0.02321173274560469,271.40362548828125,44593500,268.29360590650015,266.3959644968226
2018-07-19,3209,6641,-0.05262067488235295,-0.9485142,0.9187473,0.1665969663647721,-0.018607644386293767,-0.023504359035522584,270.3800354003906,61412100,268.6145950594064,266.69108086004985
2018-07-20,3805,5970,0.0061826095144927535,-0.9319385,0.8439373,0.15994740010992972,-0.01479375917078815,-0.023208966313631885,270.0710144042969,82337700,268.8386595740049,266.94144630777186
2018-07-23,2149,3432,-0.045682080072289154,-0.9329013,0.87326145,-0.21189634486085526,-0.01350132216256424,-0.022780381088788597,270.57318115234375,47047600,269.1055090475955,267.21046370366605
2018-07-24,2555,3784,-0.06283915365217392,-0.94976264,0.90364563,-0.14469139524524846,-0.021091757776350344,-0.02317897584066308,271.9347229003906,68026900,269.5407727172563,267.56040882934934
2018-07-25,2928,5311,-0.09279666884444446,-0.9497800999999999,0.92400676,0.023764283210758103,-0.032123282556057134,-0.023871689203884786,274.2522888183594,78882900,270.2656213481952,268.05610364335007
2018-07-26,2724,4288,-0.13585264317857138,-0.9466228999999999,0.91137415,-0.08502262071846298,-0.048081645728751635,-0.02498592755189162,273.6052551269531,57919500,270.77941116031184,268.46715190139474
2018-07-27,1590,2737,2.9896539682541315e-05,-0.94775134,0.7916291999999999,-0.3230770926418196,-0.040679869995146375,-0.024737013879338646,271.75128173828125,76768700,270.92892971076867,268.7104207782011
2018-07-30,2244,3317,-0.03455051328378378,-0.9518216,0.9042720999999999,-0.21366956252881325,-0.02806793854945172,-0.02418516640819496,270.331787109375,63742500,270.8370616182466,268.83052198791773
2018-07-31,2339,3671,-0.07091853871764706,-0.95493454,0.9218656,-0.17386082588315696,-0.03466033857532792,-0.024650175087891003,271.6643371582031,68570500,270.9643347782399,269.0404342227537
2018-08-01,1848,3383,0.10001914461176471,-0.9411925999999999,0.9020983,-0.24292765405011965,-0.013940418085005978,-0.023409684344610847,271.2104797363281,53853300,271.0022032333304,269.2011783348703
2018-08-02,2484,4039,0.12081628050704227,-0.9073049999999999,0.86692,-0.1283777927000352,0.00679138169838606,-0.021974600117231215,272.6879577636719,63426400,271.2615500841522,269.4594582925593
2018-08-03,1986,2898,-0.07388048752307692,-0.9195629999999999,0.8898685,-0.27369298058919034,-0.005619675104915938,-0.02249107660883167,273.8563232421875,53935400,271.6607459546192,269.7851519925318
2018-08-06,2017,3445,-0.09567727149999997,-0.9345264999999999,0.86517125,-0.22244698998520515,-0.001107091808642489,-0.02140774081779112,274.8606262207031,39400900,272.1530352263244,270.1611130464704
2018-08-07,2647,4327,-0.08078233528205124,-0.9454296999999998,0.84204406,-0.0883917342875831,-0.013364821573782298,-0.021998532802510126,275.7682800292969,43196600,272.709226734474,270.576458748902
2018-08-08,2237,3359,-0.08350869272941172,-0.9416071,0.85923517,-0.2105664316098868,-0.024156186366956055,-0.022610574194817604,275.65240478515625,42114600,273.16202335765587,270.9524547515875
2018-08-09,2135,3278,-0.05178984795945947,-0.9154194,0.8958504,-0.22679137327170218,-0.02840751891964889,-0.022900915227301602,275.27587890625,35717000,273.4872319035934,271.27270839267356
2018-08-10,1609,2347,-0.14946044632876712,-0.9391886,0.8732825000000001,-0.35597028038243983,-0.04703104621335939,-0.02416021404423161,273.4314880371094,77076000,273.47865592413433,271.43261799596513
2018-08-13,1451,2213,-0.08504923994999998,-0.9027785,0.9083051999999999,-0.3818592583346261,-0.051808873820741494,-0.025137656978116575,272.40789794921875,65732900,273.31392392799347,271.5048609554654
2018-08-14,1529,2505,-0.1186716945857143,-0.90050226,0.8958200999999999,-0.3490547314774038,-0.06209546163073731,-0.026068343919485707,274.1460266113281,43842000,273.44193972542956,271.7005028558997
2018-08-15,1615,2665,-0.09216062061250002,-0.94162697,0.89953846,-0.3272441541615208,-0.06672087070485465,-0.026725978513446047,272.0989074707031,102925400,273.2353193785486,271.73001430884807
2018-08-16,1929,4178,-0.035222687955882355,-0.9276700999999999,0.9102877,-0.16526072019356083,-0.06187499643578199,-0.026810522886007604,274.3005676269531,69967900,273.399203724457,271.92042566574474
2018-08-17,1323,2215,-0.06327678963157896,-0.92500925,0.8714504999999999,-0.39303052964276125,-0.06209065692744306,-0.027173371311336673,275.2661437988281,65618500,273.6864252743602,272.1682566385657
2018-08-20,1672,2610,-0.020567602984848485,-0.9256409,0.8738308000000001,-0.327066832394725,-0.06512299870999295,-0.028497063074138074,275.855224609375,39807500,274.02008671051635,272.44136537714417
2018-08-21,2583,3987,-0.046483836813333325,-0.94863516,0.8651781999999999,-0.12421073118033397,-0.06225543534127609,-0.028676035947164894,276.5022277832031,67272000,274.4019545678528,272.7421699998152
2018-08-22,1840,3261,0.02037007127272728,-0.94480574,0.8567323,-0.2544535688918464,-0.04954381893912173,-0.028188014979802785,276.33807373046875,44993300,274.6998190544091,273.00853323912287
2018-08-23,4085,7258,-0.1372811908658536,-0.93113196,0.8852965,0.2989676652778341,-0.06304187615861895,-0.029273519217474932,275.9710998535156,49204900,274.89540071581007,273.22798261796675
