date,open,high,low,close,volume,dividend,split
2015-01-05,3.059999942779541,3.059999942779541,2.990000009536743,3.0,2293000,0,1
2015-01-06,2.990000009536743,2.990000009536743,2.9600000381469727,2.9800000190734863,865000,0,1
2015-01-07,2.9700000286102295,2.990000009536743,2.9700000286102295,2.9800000190734863,400000,0,1
2015-01-08,2.9800000190734863,3.0,2.950000047683716,2.9700000286102295,2580000,0,1
2015-01-09,2.9800000190734863,2.9800000190734863,2.9200000762939453,2.930000066757202,1810000,0,1
2015-01-12,2.930000066757202,2.940000057220459,2.890000104904175,2.9200000762939453,1494000,0,1
2015-01-13,2.930000066757202,2.950000047683716,2.9000000953674316,2.9200000762939453,3224000,0,1
2015-01-14,2.9200000762939453,2.930000066757202,2.890000104904175,2.9000000953674316,1283000,0,1
2015-01-15,2.9000000953674316,2.940000057220459,2.9000000953674316,2.930000066757202,982000,0,1
2015-01-16,2.940000057220459,2.950000047683716,2.9200000762939453,2.940000057220459,1175000,0,1
2015-01-19,2.950000047683716,2.950000047683716,2.9100000858306885,2.940000057220459,746300,0,1
2015-01-20,2.930000066757202,2.9800000190734863,2.930000066757202,2.9600000381469727,881800,0,1
2015-01-21,2.9700000286102295,2.9800000190734863,2.950000047683716,2.9800000190734863,705200,0,1
2015-01-22,2.9800000190734863,2.990000009536743,2.950000047683716,2.9700000286102295,546200,0,1
2015-01-23,2.9600000381469727,2.990000009536743,2.9600000381469727,2.9800000190734863,700900,0,1
2015-01-26,2.9800000190734863,2.9800000190734863,2.9200000762939453,2.930000066757202,747600,0,1
2015-01-27,2.930000066757202,2.950000047683716,2.9200000762939453,2.930000066757202,876900,0,1
2015-01-28,2.940000057220459,2.950000047683716,2.9200000762939453,2.940000057220459,714800,0,1
2015-01-29,2.940000057220459,3.0,2.930000066757202,2.9700000286102295,1176100,0,1
2015-01-30,2.9700000286102295,2.990000009536743,2.9600000381469727,2.9600000381469727,457800,0,1
2015-02-02,2.9700000286102295,3.0199999809265137,2.9600000381469727,3.0199999809265137,1944100,0,1
2015-02-03,3.0,3.009999990463257,2.950000047683716,2.9600000381469727,1059700,0,1
2015-02-04,2.9600000381469727,3.0,2.9600000381469727,2.9700000286102295,900600,0,1
2015-02-05,2.990000009536743,3.0399999618530273,2.990000009536743,3.0199999809265137,2123900,0,1
2015-02-06,3.0199999809265137,3.119999885559082,3.0199999809265137,3.0899999141693115,5532200,0,1
2015-02-09,3.0999999046325684,3.0999999046325684,3.049999952316284,3.069999933242798,1519100,0,1
2015-02-10,3.069999933242798,3.069999933242798,3.0299999713897705,3.049999952316284,2017600,0,1
2015-02-11,3.0799999237060547,3.0799999237060547,3.049999952316284,3.069999933242798,1365000,0,1
2015-02-12,3.0799999237060547,3.0899999141693115,3.049999952316284,3.059999942779541,1372200,0,1
2015-02-13,3.0799999237060547,3.0899999141693115,3.0399999618530273,3.0399999618530273,1808200,0,1
2015-02-16,3.049999952316284,3.0799999237060547,3.049999952316284,3.069999933242798,1583400,0,1
2015-02-17,3.0399999618530273,3.0899999141693115,3.0399999618530273,3.0899999141693115,1088500,0,1
2015-02-18,3.069999933242798,3.0899999141693115,3.059999942779541,3.0799999237060547,591900,0,1
2015-02-23,3.0799999237060547,3.0899999141693115,3.069999933242798,3.0799999237060547,1198900,0,1
2015-02-24,3.0799999237060547,3.109999895095825,3.069999933242798,3.0999999046325684,2521200,0,1
2015-02-25,3.0999999046325684,3.140000104904175,3.0799999237060547,3.130000114440918,3179800,0,1
2015-02-26,3.119999885559082,3.140000104904175,3.109999895095825,3.140000104904175,1498500,0,1
2015-02-27,3.140000104904175,3.180000066757202,3.130000114440918,3.1600000858306885,2094500,0,1
2015-03-02,3.1600000858306885,3.180000066757202,3.140000104904175,3.180000066757202,1701100,0,1
2015-03-03,3.1700000762939453,3.190000057220459,3.1500000953674316,3.180000066757202,3872100,0,1
2015-03-04,3.180000066757202,3.180000066757202,3.1600000858306885,3.180000066757202,1662100,0,1
2015-03-05,3.1500000953674316,3.180000066757202,3.109999895095825,3.1700000762939453,1944000,0,1
2015-03-06,3.1600000858306885,3.180000066757202,3.1500000953674316,3.1700000762939453,1930300,0,1
2015-03-09,3.1600000858306885,3.180000066757202,3.140000104904175,3.1500000953674316,713100,0,1
2015-03-10,3.140000104904175,3.1700000762939453,3.140000104904175,3.1600000858306885,1548200,0,1
2015-03-11,3.1500000953674316,3.1700000762939453,3.140000104904175,3.1700000762939453,1833600,0,1
2015-03-12,3.1700000762939453,3.1700000762939453,3.1500000953674316,3.1600000858306885,1892100,0,1
2015-03-13,3.1600000858306885,3.1600000858306885,3.140000104904175,3.1500000953674316,976900,0,1
2015-03-16,3.1500000953674316,3.1500000953674316,3.0999999046325684,3.119999885559082,1280900,0,1
2015-03-17,3.119999885559082,3.130000114440918,3.0899999141693115,3.0999999046325684,2258700,0,1
2015-03-18,3.0799999237060547,3.0899999141693115,3.049999952316284,3.069999933242798,1836500,0,1
2015-03-19,3.0899999141693115,3.119999885559082,3.0799999237060547,3.109999895095825,2137100,0,1
2015-03-20,3.0899999141693115,3.0899999141693115,3.0399999618530273,3.069999933242798,2319900,0,1
2015-03-23,3.069999933242798,3.0999999046325684,3.069999933242798,3.0999999046325684,1857900,0,1
2015-03-24,3.109999895095825,3.119999885559082,3.0899999141693115,3.119999885559082,1422900,0,1
2015-03-25,3.109999895095825,3.119999885559082,3.0899999141693115,3.0999999046325684,1833800,0,1
2015-03-26,3.0899999141693115,3.119999885559082,3.0899999141693115,3.119999885559082,1344300,0,1
2015-03-27,3.0899999141693115,3.119999885559082,3.0899999141693115,3.109999895095825,1236200,0,1
2015-03-30,3.109999895095825,3.119999885559082,3.0799999237060547,3.109999895095825,1643300,0,1
2015-03-31,3.0999999046325684,3.109999895095825,3.0799999237060547,3.0799999237060547,1362200,0,1
2015-04-01,3.0899999141693115,3.109999895095825,3.069999933242798,3.0899999141693115,1793400,0,1
2015-04-02,3.0899999141693115,3.119999885559082,3.0899999141693115,3.119999885559082,1862800,0,1
2015-04-06,3.119999885559082,3.119999885559082,3.0999999046325684,3.119999885559082,363200,0,1
2015-04-07,3.0999999046325684,3.119999885559082,3.0999999046325684,3.119999885559082,955900,0,1
2015-04-08,3.130000114440918,3.140000104904175,3.0999999046325684,3.0999999046325684,973600,0,1
2015-04-09,3.0999999046325684,3.1500000953674316,3.0999999046325684,3.140000104904175,2460300,0,1
2015-04-10,3.140000104904175,3.1500000953674316,3.119999885559082,3.1500000953674316,2136700,0,1
2015-04-13,3.140000104904175,3.1500000953674316,3.119999885559082,3.1500000953674316,907500,0,1
2015-04-14,3.1500000953674316,3.1600000858306885,3.109999895095825,3.1600000858306885,1155400,0,1
2015-04-15,3.130000114440918,3.140000104904175,3.119999885559082,3.140000104904175,1098200,0,1
2015-04-16,3.1500000953674316,3.1500000953674316,3.119999885559082,3.119999885559082,1769200,0,1
2015-04-17,3.109999895095825,3.140000104904175,3.0999999046325684,3.119999885559082,1856000,0,1
2015-04-20,3.109999895095825,3.109999895095825,3.069999933242798,3.0999999046325684,7375100,0,1
2015-04-21,3.109999895095825,3.109999895095825,3.0799999237060547,3.0799999237060547,556100,0,1
2015-04-22,3.0799999237060547,3.0999999046325684,3.069999933242798,3.069999933242798,1298800,0,1
2015-04-23,3.0799999237060547,3.109999895095825,3.069999933242798,3.0899999141693115,858600,0,1
2015-04-24,3.0899999141693115,3.109999895095825,3.0899999141693115,3.109999895095825,1146500,0,1
2015-04-27,3.0999999046325684,3.1600000858306885,3.0999999046325684,3.1500000953674316,2816300,0,1
2015-04-28,3.1600000858306885,3.2100000381469727,3.119999885559082,3.200000047683716,5110600,0,1
2015-04-29,3.190000057220459,3.2100000381469727,3.1700000762939453,3.180000066757202,1639800,0,1
2015-04-30,3.190000057220459,3.190000057220459,3.1600000858306885,3.190000057220459,671800,0,1
2015-05-04,3.190000057220459,3.200000047683716,3.180000066757202,3.190000057220459,691700,0,1
2015-05-05,3.200000047683716,3.2300000190734863,3.180000066757202,3.200000047683716,1460400,0,1
