Date,All Weather,Benchmark (SPY),MS50-4-83,MS50-20-85,MR1000-20-300,MR500-50-600,MV100-10-100,MR100-10-999,MR100-20-85,MR100-40-999,MV200-5-244,MR100-20-99,MS5-10-105,MS5-2-105,MR100-10-64,MR2-10-10,MR2-2-10,MR5-2-85,MR100-10-0
2020-01-28 00:00:00+00:00,1.0,1.0062179319777482,1.0106882480000003,1.0140968619999997,1.0043585680000005,1.011722087,1.00789752,1.0023572089999997,1.0069487749999992,1.0121715419999995,1.0134711179999996,1.0109832210000003,1.0139550989999995,1.0139550989999995,1.0081481239999999,1.013510082,1.013510082,1.020922509,1.0182498
2020-01-29 00:00:00+00:00,1.0,1.005386770173616,1.0135245720000003,1.0192291859999996,1.0047478450000003,1.014529561,1.01127717,1.0032406869999995,1.0103769669999991,1.0168482649999997,1.0171811959999995,1.0173920110000003,1.0180035389999997,1.0180035389999997,1.0116836269999998,1.0178543899999999,1.0178543899999999,1.027989434,1.024572411
2020-01-30 00:00:00+00:00,1.0,1.0086496063066095,1.0151811770000003,1.0203538959999996,1.0069288100000002,1.016206467,1.012002328,1.0033105529999993,1.0100667719999992,1.0179498049999998,1.0184809049999994,1.0176711820000002,1.0182595329999997,1.0182595329999997,1.01243755,1.0186457559999997,1.0186457559999997,1.028608876,1.0253038
2020-01-31 00:00:00+00:00,1.0,0.9903346440790056,1.0064950910000003,1.0178509199999994,0.9919741870000002,1.007338061,1.0094378929999999,0.9953645519999994,1.0071366739999992,1.0148877309999997,1.0185742019999993,1.0196470620000002,1.0152284199999995,1.0152284199999995,1.007942768,1.0205414319999997,1.0205414319999997,1.0327693150000001,1.028933664
2020-02-03 00:00:00+00:00,0.99994232,0.9976913842113077,1.0113192910000004,1.0198711199999995,0.9994868620000001,1.012331586,1.0095152639999996,0.9955723829999994,1.0054299549999994,1.0167509869999998,1.0187531019999994,1.0186087430000001,1.0152133429999997,1.0152133429999997,1.0091081529999997,1.0188540869999998,1.0188540869999998,1.0314856950000002,1.0277229319999999
2020-02-04 00:00:00+00:00,0.997598426,1.0128974743878545,1.0126465910000004,1.0184436579999994,1.0094345180000002,1.0166255830000002,1.0078610389999996,0.9930032759999993,0.9922624089999994,1.0119261349999995,1.0173469409999993,1.005182144,1.0098678169999995,1.0098678169999995,1.0032753109999997,1.0146658889999998,1.0146658889999998,1.0200825930000001,1.01753652
2020-02-05 00:00:00+00:00,0.9969035850000001,1.0245944234754365,1.0151456500000005,1.0191325099999995,1.0176568620000002,1.021184536,1.0078359839999995,0.9941494599999993,0.9899838949999994,1.0122702639999994,1.0159550389999992,1.0006100530000002,1.0087040029999996,1.0087040029999996,1.0037576029999997,1.0114269359999997,1.0114269359999997,1.0154430550000002,1.0134127209999997
2020-02-06 00:00:00+00:00,1.00032406,1.028042035294317,1.0182903600000006,1.0229553269999994,1.020989798,1.024897683,1.0103273169999996,0.9969545129999994,0.9950429069999993,1.0166375139999995,1.017125883999999,1.005562971,1.0130358789999996,1.0130358789999996,1.0081109189999995,1.0123236699999996,1.0123236699999996,1.0202211900000002,1.0174632909999997
2020-02-07 00:00:00+00:00,1.003920254,1.022562924246666,1.0187674210000006,1.0253228099999996,1.01683487,1.0239962660000002,1.0128577979999998,0.9985754679999994,1.0004737869999996,1.0195795139999995,1.0197382119999991,1.0128748910000003,1.0172089329999996,1.0172089329999996,1.0110970879999996,1.0163073069999997,1.0163073069999997,1.0275239320000003,1.0239318339999999
2020-02-10 00:00:00+00:00,1.007103061,1.0301966870010733,1.0234540670000005,1.0299010879999995,1.023322858,1.0296159630000001,1.0155699189999998,1.0013678689999994,1.0030848639999996,1.0236169829999995,1.0228721239999992,1.0155486090000003,1.0212621119999996,1.0212621119999996,1.0142690909999996,1.0187203849999997,1.0187203849999997,1.0306430580000001,1.0268500459999998
2020-02-11 00:00:00+00:00,1.0056094279999999,1.0319820691495063,1.0223745160000006,1.0285572059999992,1.0236667609999999,1.0293646440000002,1.0142088119999997,0.9992868569999995,0.9994336779999995,1.0209972519999992,1.0214447869999992,1.0117538170000002,1.0184152349999995,1.0184152349999995,1.0114771319999996,1.0163245029999999,1.0163245029999999,1.026466076,1.0230153199999998
2020-02-12 00:00:00+00:00,1.0061566789999998,1.0386308938934787,1.0233114970000006,1.0295377269999992,1.0272584869999999,1.0322939890000002,1.0145452979999998,0.9987598099999995,0.9980723589999995,1.0207397539999994,1.0205757459999991,1.0101180930000002,1.0174351099999996,1.0174351099999996,1.0110443949999997,1.0137839339999999,1.0137839339999999,1.023779925,1.020429915
2020-02-13 00:00:00+00:00,1.008139137,1.0375227094672415,1.0254041470000008,1.0322841949999992,1.0292719209999999,1.0349077640000002,1.0158882349999998,1.0012788619999995,1.0035243729999994,1.0250006759999992,1.0212211569999992,1.0155245810000002,1.0212718989999998,1.0212718989999998,1.0151559399999996,1.0146722229999998,1.0146722229999998,1.0286439779999998,1.0246040720000003
2020-02-14 00:00:00+00:00,1.011011543,1.0391849391376888,1.0282602520000008,1.0354629789999994,1.031972301,1.0378702640000002,1.0183703349999997,1.0042907039999995,1.0077432879999995,1.0288137229999992,1.023590513999999,1.0198071370000004,1.025090575,1.025090575,1.0188413559999998,1.0171879749999997,1.0171879749999997,1.032990496,1.028652011
2020-02-18 00:00:00+00:00,1.01475713,1.0365069598528562,1.0323342230000008,1.0408948409999996,1.035662295,1.0430550350000003,1.0211157009999998,1.0096077399999996,1.0198864729999995,1.0378885249999992,1.024435932999999,1.0317305810000004,1.032833648,1.032833648,1.0278113299999998,1.0187757759999998,1.0187757759999998,1.043169748,1.0372640910000002
2020-02-19 00:00:00+00:00,1.017452125,1.0414627433224308,1.035902725000001,1.0456265889999996,1.041394136,1.0488702250000002,1.023058244,1.0123170759999998,1.0258311499999995,1.0430021889999992,1.025234413999999,1.0377464570000006,1.03655903,1.03655903,1.0320368449999997,1.0186242529999998,1.0186242529999998,1.046830711,1.0399914960000003
2020-02-20 00:00:00+00:00,1.020066696,1.0371841575750522,1.037648902000001,1.0473600739999993,1.0426393720000002,1.050555348,1.0252385219999998,1.0154851759999997,1.0300309729999995,1.046790829999999,1.027104105999999,1.0419965810000005,1.040999942,1.040999942,1.0363733949999996,1.021552805,1.021552805,1.052651848,1.0456023010000002
2020-02-21 00:00:00+00:00,1.02203422,1.0265029581018554,1.0418625660000012,1.0528331979999992,1.047616856,1.0571015950000002,1.0271462059999998,1.0225481939999996,1.0455114799999994,1.0581698089999991,1.028564505999999,1.0576624970000008,1.0503497899999998,1.0503497899999998,1.0471222619999996,1.025580165,1.025580165,1.0661221810000001,1.0569091370000006
2020-02-24 00:00:00+00:00,1.018275984,0.9924585781196285,1.038814016000001,1.0485080509999993,1.0394486090000001,1.0514081120000003,1.0262023089999999,1.0269836449999996,1.054912049999999,1.0627437509999988,1.028987080999999,1.0671756570000006,1.055149748,1.055149748,1.0538754529999999,1.0332737840000001,1.0332737840000001,1.0781890309999997,1.067950679
2020-02-25 00:00:00+00:00,1.0088869679999999,0.9623849496587245,1.0251847050000011,1.0305925339999995,1.0180319600000003,1.0298537,1.0210174439999997,1.018865502,1.0360500429999995,1.045053700999999,1.025838083999999,1.0480877410000007,1.0430948929999997,1.0430948929999997,1.0425684709999998,1.035919763,1.035919763,1.0681270459999999,1.0618048400000004
2020-02-26 00:00:00+00:00,1.0046239869999998,0.9588450909036259,1.025315764000001,1.0315651169999995,1.0204815100000002,1.0323718100000001,1.0177240219999997,1.0191734579999996,1.0405812529999994,1.0474558979999988,1.024437775999999,1.0526732210000005,1.0426517629999998,1.0426517629999998,1.0426770279999997,1.0353578750000003,1.0353578750000003,1.0689395959999999,1.0611597080000001
2020-02-27 00:00:00+00:00,0.9958812759999998,0.9157817411186496,1.0166497210000012,1.0214823059999996,1.0116769120000002,1.023687575,1.0131772419999996,1.0184775419999996,1.0407841429999993,1.044278190999999,1.020946640999999,1.0528785410000006,1.0407053109999997,1.0407053109999997,1.0437796829999995,1.0400551840000003,1.0400551840000003,1.0733737459999997,1.0661086980000005
2020-02-28 00:00:00+00:00,1.0010593559999998,0.9119340481374955,1.005409830000001,1.0012102389999995,0.9802752120000001,0.9918536149999999,1.020459152,1.0112310689999995,1.0027760829999994,1.0160229279999988,1.0294186729999992,1.0144152610000003,1.0289078109999996,1.0289078109999996,1.0284241889999994,1.0516078760000005,1.0516078760000005,1.0578950059999996,1.0610606120000003
2020-03-02 00:00:00+00:00,1.0104466749999996,0.9514267275634227,1.0162829790000012,1.0139091019999995,0.992694512,1.004237057,1.026679219,1.0151038309999996,1.0083149799999997,1.023499497999999,1.0346280459999992,1.0200204970000004,1.0338067599999996,1.0338067599999996,1.0313821029999994,1.0499026250000005,1.0499026250000005,1.0578535109999998,1.0597223490000005
2020-03-03 00:00:00+00:00,1.0128192149999997,0.9241850424692876,1.026537865000001,1.0286444969999995,1.0236330070000002,1.031681201,1.031534351,1.0315115889999997,1.0400334499999997,1.048947124999999,1.0396384439999993,1.0521188570000006,1.0525857039999995,1.0525857039999995,1.0548825869999996,1.0618573460000007,1.0618573460000007,1.0851995409999997,1.0825515470000004
2020-03-04 00:00:00+00:00,1.0205722899999998,0.9630313357769698,1.0356925250000009,1.0381135929999994,1.025452373,1.036078571,1.0356599439999998,1.0337632849999996,1.0418662229999995,1.0531070669999991,1.0450548839999991,1.0539735810000006,1.0552591419999995,1.0552591419999995,1.0534633309999992,1.0597813730000005,1.0597813730000005,1.0824276399999997,1.0788308530000004
2020-03-05 00:00:00+00:00,1.0221477559999999,0.9310185489613302,1.039547450000001,1.0452029829999991,1.047407258,1.0544894750000002,1.038165553,1.0457721909999997,1.0643870129999995,1.0709656409999992,1.046330003999999,1.0767641010000006,1.0713559649999995,1.0713559649999995,1.0734195469999994,1.0689310360000006,1.0689310360000006,1.1070545489999999,1.1013555310000005
2020-03-06 00:00:00+00:00,1.0368265039999998,0.9156277770367134,1.039468304000001,1.0434114879999992,1.047789063,1.0535976710000003,1.0477618389999999,1.0543602789999997,1.0647927929999994,1.074303173999999,1.051677325999999,1.0771747410000008,1.0879620709999995,1.0879620709999995,1.0883463009999994,1.0795976650000005,1.0795976650000005,1.1272871789999999,1.1272468870000005
2020-03-09 00:00:00+00:00,1.020128996,0.8441223107951465,1.025254305000001,1.028720866999999,1.0494382770000001,1.0498402760000003,1.0358304280000001,1.0547293199999996,1.0665444099999992,1.071165766999999,1.045016063999999,1.0789473370000007,1.0883580449999994,1.0883580449999994,1.0923383149999994,1.0887269760000007,1.0887269760000007,1.139409522,1.1413459660000005
2020-03-10 00:00:00+00:00,1.008814376,0.8878013290322344,1.019783469000001,1.020332795999999,1.0274912920000001,1.0275725660000006,1.026051519,1.0360865319999997,1.0440236199999995,1.051303062999999,1.037095465999999,1.0561568170000006,1.0623577709999994,1.0623577709999994,1.0630152839999998,1.0691348450000007,1.0691348450000007,1.1028593619999998,1.1031741480000006
2020-03-11 00:00:00+00:00,0.975623779,0.8445223919574204,1.003011320000001,1.0063633529999991,1.0238239420000002,1.0238947160000005,1.001928426,1.0216856309999998,1.0403039699999994,1.0413540529999992,1.019652963999999,1.0523926170000006,1.0399702609999992,1.0399702609999992,1.0463667579999996,1.0582188930000005,1.0582188930000005,1.0858648419999999,1.0816004490000006
2020-03-12 00:00:00+00:00,0.9455611089999998,0.7637208863220907,0.967165269000001,0.964733875999999,0.9832267020000002,0.9828365360000005,0.9822926380000002,0.9985533569999998,0.9987791499999995,0.9991332859999992,1.004017565999999,1.0103704570000005,1.0078993699999994,1.0078993699999994,1.0201810779999998,1.0582123050000005,1.0582123050000005,1.059981971,1.0636251120000006
2020-03-13 00:00:00+00:00,0.956466388,0.8290085614926349,0.9705971000000008,0.9602137929999991,0.9535128920000001,0.9526781660000004,0.989022824,0.9885132549999996,0.9682780199999994,0.9772803489999992,1.012019303999999,0.9795040170000004,0.9936806799999994,0.9936806799999994,0.9964049229999995,1.0518060930000006,1.0518060930000006,1.0306333509999999,1.0391955950000002
2020-03-16 00:00:00+00:00,0.9504226339999998,0.7382953480114308,0.9533374050000007,0.9393734229999989,0.9426099020000003,0.9417114860000004,0.9903259329999998,0.9930808539999997,0.9571866999999995,0.9643657019999992,1.0159344439999989,0.9682798570000005,0.9966947899999996,0.9966947899999996,1.0061650939999995,1.0787990230000004,1.0787990230000004,1.047210061,1.0650324570000003
2020-03-17 00:00:00+00:00,0.9303932859999999,0.7781574379024067,0.9583998340000008,0.9488050669999989,0.9553140270000001,0.9545505260000002,0.9689453680000001,0.9836490499999997,0.9701716599999994,0.9740266259999992,1.002041805999999,0.9814203370000004,0.9839586049999995,0.9839586049999995,0.9898821329999995,1.0521413760000007,1.0521413760000007,1.029596132,1.0364904340000003
2020-03-18 00:00:00+00:00,0.8880130089999998,0.7387570523816059,0.9339243090000008,0.9256000619999989,0.9363987120000002,0.9354257060000004,0.9381842080000001,0.9596525319999997,0.9508294799999996,0.9501341119999992,0.9811074929999988,0.9618464970000006,0.9472020099999996,0.9472020099999996,0.9579023809999996,1.0373158850000004,1.0373158850000004,0.995572301,0.9992262500000002
2020-03-19 00:00:00+00:00,0.9003200559999998,0.7403268942091098,0.9296268890000009,0.9163918619999989,0.9188444520000002,0.9176382860000003,0.9478332490000001,0.9572125029999997,0.9328398999999996,0.9363926679999993,0.9849443529999988,0.9436414570000005,0.9474250409999996,0.9474250409999996,0.9566663519999995,1.0407385250000005,1.0407385250000005,0.9928458720000001,1.002864656
2020-03-20 00:00:00+00:00,0.9234663999999999,0.704281732664246,0.936628469000001,0.9245725449999989,0.9324906280000002,0.9314870630000004,0.968467358,0.9779434549999997,0.9468460729999997,0.9509911709999994,0.9998618169999987,0.9578153810000005,0.9761085759999996,0.9761085759999996,0.9878714599999995,1.0669082740000007,1.0669082740000007,1.0293401800000002,1.0449733670000003
2020-03-23 00:00:00+00:00,0.9395166499999998,0.6862745107248809,0.952012873000001,0.9487402839999989,0.9733344180000002,0.9728795930000005,0.9807247099999998,1.0020103139999996,0.9887090429999996,0.9888803629999993,1.0057716059999986,1.0001797410000006,1.0105992749999997,1.0105992749999997,1.0270845069999994,1.0793486260000007,1.0793486260000007,1.0736950490000006,1.085438566
2020-03-24 00:00:00+00:00,0.9566069949999998,0.748453219906551,0.987219186000001,0.9887754319999987,1.0202480120000001,1.0203506060000003,0.9919757359999999,1.0240005379999997,1.0367195799999995,1.0354227029999994,1.0157225109999988,1.0487652970000008,1.0412043469999996,1.0412043469999996,1.0513234819999995,1.0724761650000008,1.0724761650000008,1.1007967850000002,1.1005799010000004
2020-03-25 00:00:00+00:00,0.959103137,0.7596576999889157,0.985107493000001,0.9822521839999988,1.0064009680000001,1.0063145930000004,0.9959302099999999,1.0195402899999997,1.0225240429999995,1.0235004549999993,1.0187043559999986,1.0343997410000008,1.0345205639999997,1.0345205639999997,1.0432308919999993,1.0731693360000005,1.0731693360000005,1.0899020260000005,1.0928305680000003
2020-03-26 00:00:00+00:00,0.976048046,0.8040139629171078,1.003585352000001,0.9987723049999988,1.0192413580000002,1.0192873730000003,1.008130178,1.0313042659999996,1.0356442629999996,1.0386430229999994,1.0308802799999988,1.0476771010000008,1.0506283339999996,1.0506283339999996,1.0528038259999994,1.0760273940000007,1.0760273940000007,1.1009967860000003,1.1027022030000004
2020-03-27 00:00:00+00:00,0.979369987,0.7800658785910083,0.9961216430000011,0.9914574039999987,1.0126854680000001,1.0126672430000003,1.01068765,1.0315986499999996,1.0289488929999995,1.0322301049999993,1.0309214859999987,1.0409015410000007,1.0519140639999995,1.0519140639999995,1.0573031019999992,1.0837966060000006,1.0837966060000006,1.1060302060000005,1.1123493480000002
2020-03-30 00:00:00+00:00,0.9840271949999999,0.805399076027633,1.005706071000001,0.9991650019999986,1.017088032,1.0171032660000003,1.0154906910000001,1.0361502779999996,1.0334141249999997,1.0375411779999995,1.0385462409999984,1.0454373570000008,1.0554393519999998,1.0554393519999998,1.057318931999999,1.086423530000001,1.086423530000001,1.1061211950000003,1.111261121
2020-03-31 00:00:00+00:00,0.973865756,0.7933942927139953,0.9910483830000008,0.9803934049999988,0.9925937819999999,0.9950035860000003,1.006566051,1.0226520429999995,1.0085020729999998,1.0190462939999994,1.0375810239999983,1.0232371710000006,1.0384836119999998,1.0384836119999998,1.038994360999999,1.082314355000001,1.082314355000001,1.0882783480000005,1.0989704550000003
2020-04-01 00:00:00+00:00,0.966703921,0.7576876830613211,0.9727901360000007,0.9733421059999989,0.9762618319999999,0.9830664590000004,0.9945618800000001,1.0056289289999996,1.004537185,1.0125823229999993,1.0323467109999982,1.0257697180000007,1.0297911929999999,1.0297911929999999,1.030576167999999,1.083414589000001,1.083414589000001,1.0948735290000002,1.1025579030000003
2020-04-02 00:00:00+00:00,0.9776074400000001,0.7751716243915181,0.9868670070000009,0.9874215419999987,0.994420552,0.9994702860000003,1.0045554180000003,1.0189040749999996,1.020808325,1.0266701429999991,1.0358954469999981,1.0396810470000006,1.0439440559999997,1.0439440559999997,1.0451503819999988,1.0874573010000008,1.0874573010000008,1.1062159830000002,1.1116137120000005
2020-04-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,,
